Turn,Year,Official_GDP,Shadow_GDP,CPI_Index,PPI_Index,M0,M3,Unemployment_Pct,True_Labor_Utilization_Pct,Corruption_Index,Structural_Defects_Mean,Average_Wage
2,1900,163411908.4326,0.0000,118.409183,104.720226,42331049360.6641,49954340124.3306,29.8088,70.1910,0.053000,0.000000,97.5628
0,1900,1606843965.9919,0.0000,131.151927,104.864211,24266811302.5952,25094411380.1361,27.2650,72.7342,0.051000,0.000000,402.1809
1,1900,2490555838.0568,0.0000,124.153925,104.991722,25658248490.4209,28649747266.4600,27.2650,72.7350,0.052000,0.000000,439.5243
0,1900,4991069403.1631,0.0000,134.750731,105.104754,40941583320.8326,43949722538.9682,22.3185,77.6812,0.051000,0.000000,846.0368
1,1900,2003371000.5625,0.0000,127.000957,105.205026,35266328452.3591,39915410916.1454,35.8772,64.1228,0.052000,0.000000,826.2407
2,1900,706777033.2146,0.0000,120.350296,105.294022,36841642015.4652,45052363406.4595,62.7218,37.2780,0.053000,0.000000,807.4053
3,1900,278695729.7840,0.0000,116.674805,105.373034,42318730322.7784,56247125898.4871,75.2724,24.7274,0.054000,0.000000,792.0556
4,1900,104112281.1406,2091841.0820,112.586573,105.443193,49965680467.9457,68676607876.3115,79.4616,20.5382,0.055000,0.000000,775.2082
5,1900,42880287.4679,10961984.0384,109.343319,105.505499,58563631046.4958,81592422973.7376,78.7946,21.2054,0.056000,0.000000,760.3169
0,1900,982379741.5040,0.0000,133.680040,105.560833,15810031827.7514,16504450036.5360,2.2704,97.7275,0.051000,0.000000,533.9208
1,1900,1524343419.0220,0.0000,126.111315,105.608712,17333931745.5208,18705017587.7538,4.0205,95.9795,0.052000,0.000000,565.6421
2,1900,222435665.8551,0.0000,119.464747,105.652237,20272416463.0081,22411710798.5666,64.3519,35.6481,0.053000,0.000000,517.2549
